,object_id,is_sectarian_tension,is_environmental_tension,is_geopolitics_tension,is_intercommunity_relations_tension,sectarian_tension_features,environmental_tension_features,geopolitics_tension_features,intercommunity_relations_tension_features,sectarian_tension_direction,environmental_tension_direction,geopolitics_tension_direction,intercommunity_relations_tension_direction,economic_labour_tension_features,political_tension_features,service_related_tension_features,community_insecurity_tension_features,google_translated
1315,100700957973129-a607db9de33da356,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"President Aoun is followed directly across television facts of the opening of the Pope Francis for ""meditation and prayer for Lebanon"" in Vatican, in which the heads of Catholic and Orthodox Christians are involved in Lebanon"
1316,100700957973129-b4deb7a43a2fe424,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Tomorrow and in a special interview, the President of the Free National Multimate MP Jabran Basil for Tayyar.org: For the mainstream of the current, I say: ""Anto Bthatawa all and what is in an end to you, abandoned an end to enrich your country, and in the other."" Politics, they believe they have missed the elections for the electoral negligence, which gave them the current, but the truth will appear in the upcoming elections if the intention of the future is not to participate in any consultation if the President Hariri says: Hariri is called in advice without a Christian convoy and we are satisfied. If they decide, he will be called a prime minister without them. In the decision of the judge veto with the lifting of immunities for any coherent or puzzlement, but can ask for the prosecution, for example, on the leaders of their reports on nitrates and this applies to the Dahiri and Tony Ambi, Abbas Ibrahim and others, and in contrast can not ask why the claim Those who did not make their duties to me on what"
1317,100700957973129-bb3d29f6ed5a9bc1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Alloush: Tripoli will be the first spark of social explosion and the destruction of Lebanon named Jubran Basil. # Received the sentence in 92 in 30 years spent more than 300 years more than 300 billion stolen and stolen and stolen and stolen wealth. How to see them thought. .
1318,100700957973129-bcb9e441865afba9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Geagea: We will be the largest parliamentary and will not be elected as president. # You are the only one in Lebanon who believes Blala Land because it is your defense and will have a policy of your silk economic allies we have reached the collapse, bankruptcy and the concerns of citizens without Muttrah. # Nazzl from your castles and I am the Lebanese are the Lebanese becomes a loose bread to eat and tray the oil tray Dua milk for children, electrified and mazout, what we belong to you only dance and exploit the pain and pains of the Lebanese to satisfy the buses and attract the weakness of the souls."
1319,100700957973129-c0f95ea325355abf,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Who believes? The mafia of corruption in Lebanon has been living four years ago, and there is one of the decides to extend to the artificial breathing, because its collapse means its collapse and means the end of its political and financial empires. Alone, protects money cartels, alone constitutes a cover for the safety and tailor and the exchange rate, alone stops the electricity plan, alone controls oil companies and takes the Lebanese, alone prevents accounting and legislation and no sergeant, alone waiting for 5 million Lebanese. To the state with a salary without work, alone has first hit his sect and make his tides, including corruption, although it is seven for honest national themes, the most expensive sons for Lebanese dignity and God's mercy on their martyrs, martyrs. If we are vulnerable, we can not put an end to what happens, and we can not deter him from theft and smuggling until the hour and in all the ministries with him, and in all transparent and from the national responsibility, expose everything that gets, the demand of the Arab and Western world, Lebanon is a blower of a financial mafia and Melishi, and the world's free duty ... to live. George War"
1320,100700957973129-c2c14fbff3c8ee9a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Berri is allowed to safety pays $ 40 million to buy a 12-hour electroplaway in the day but Bisma is pushing $ 160 million to buy gasoline and mosquitoes and fleeing the joint Mafia ""hope for the future of the forces"" on Syria and win millions of dollars, Ma Ano Berri gave Bahri 320 thousand liters mazout Al-Zahrani scotchers because they inherited them."
1321,100700957973129-c5fae85158109832,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Who governs Lebanon (by Samer Mousi), opinions differ and differ with Lebanese. Lebanon's football is overseas at the playground inside, the players are many and the boosters much, but the public is one, and although he is divided and one of his mouth and will come out of the pitch loser at the end of each tour .... Who governs Lebanon ??? The President of the Republic or the President of the Government or the House of Representatives or Parties, sects and men ???? The answer is no one of all these ..... It's a mafia .... The mafia dates back to our modern time for the time of independence, where Lebanon ruled a group of families. Its capabilities have exceeded the capabilities of the state. After the war, the Mafia re-producing themselves with the entry of new elements and participates with the bourgeois. The commodity trade of oil, oil, ferroels and gas, experiencing all state pledges of waste collection, project implementation, roads and other spending. Free, free, casino previously ... etc. The mafia established boards, funds and bodies to steal and waste public money and escape from control. The Mafia has sinned the state institutions to carry out their hunger. The media gave a major role to whiten her image. The television stations on the central bank loans, also got a bribes against an alleged advisory services. The two prosecutors and the heads of security services ... and protect them externally through an absolute employment of decision makers of those who have no problem they have changed at each turn to protect their interests. The Mafia is a political, a man, a man, a law, a security officer, a man, a man, a man, a man and a citizen, and even the moment you have more parliamentary and popular support. At the big collapse, after collapse, he will return itself like the early 1990s. New and on new guardians, with the possibility of disappearing some names to replace its other location. A few of the Lebanese are outside their wings, few militants fighting them, a few and we are facing them since 88 and we will remain and stay ...."
1322,100700957973129-cb4c45fe21a92b20,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Member of the powerful tent Fadi Saad: forces will remain the good eye on society. # Will keep the cyclical eye to protect your community, the community of corruption, theft and looting and preventing any kind of surprise and accountability."
1323,100700957973129-d8854cb1dccecd79,1.0,0.0,0.0,0.0,,,,,Increase,,,,,,,,"# Let us fall into all the immunities. Politics say we want to reform, accounting and gain at the same time with immunities and not to apply laws by executing the executive. "" Kanaan saw that ""the President's Approval for the Forming of the Government if he has to get from a joint vision of the next stage. In Cairo's conditions we live more than necessary in the current circumstance. "" Kanaan noted that ""the official to ask solutions not to"" complain and adorns, ""and to give people and give an uncontrolled official, norganized an official in the current circumstances,"" he said. ""In response to a question,"" he said. "" Separate the financial situation of any institution on its policy and practice since its inception and even today? There are inherited financial and economic policies that recently added to the repayment of the europum and followed by the explosion of the port and the Koron crisis. In response to a question about campaigns that he said, ""There is a mixture of hatred, envy and targeting the project and the issue, which is the most important campaigns that I grew up that ethics are the most important in any public, politically or media, and unfortunately, some campaigns are missing The forged campaigns have been closed but who returns us our moral right? "" . ""When we describe anyir or a professor, professor or military or an employee,"" he said. Al-Haririya and Wild Yemen ... This is the categorical guide that we are working at a distance of everyone without any prior wallpapers. ""I did not enter the policy to receive a seat and if people seek change, I respect their will and let us learn that no one can eliminate anyone and we can note with each other on this basis. The greatness of my goal of entering the public service and continuously without any request Location"". Kanaan said. He noted that ""private banks are fully destroying the economy and we want a significant public sector and a private sector,"" Lebanon and our homeland, and we have to live and die for him, and we do not have to disrupt him as if he is a loatat. "" ""Whoever wants political abuse to be ethics, and it is a crime in Lebanon, it is a crime to allow people to take care of the lie,"" he said. With my deputy colleagues is for the benefit of depositors, ending down and establishing controls and accounting for banks that do not adhere to it, and churning it is better than resolution 158 of the Bank of Lebanon, which deprives wide segments of the possibility of drawings. "" ""They trusted that after every new dawn and with good will and young people, we will continue and move the torch to the next generations that will achieve better than we have achieved,"" Kanaan said."
1324,100700957973129-dc49e810bc85d008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The Russian delegation includes the construction of electricity stations and operators of Al-Zahrani and Tripoli and the reconstruction of the port of Beirut and expand the port of Tripoli and build nucleus for wheat. We are no longer likely to probably and Dalal who objects to provide a special alternative and that the Minister Bassel presented them greater cooperation in other sectors and the importance and projects do not only need a pencil from Hassan Diab.
1325,100700957973129-dd59d8d61ef3d33c,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# Ben Salman rejected Hariri.
1326,100700957973129-dd9c67288a0e4271,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"If after in an end to the day, what is known from the context of Juvenile Min and Min, all facilities, all facilities are presented."
1327,100700957973129-ddc4e641761b7985,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Applied for the Libyan Economy Approach I took Rafik Rafik Hariri resolution 2001 to stop supporting the diabetes and sugar manufacturing plant and is one of Yalley, where he took part of the agriculture and industry, and the closure of thousands of factories. Here is an economic and social value with employment opportunities between farms, factor and technicians and partly part of an economical."
1328,100700957973129-f22ec97f7d819f8f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The system of corruption who fought and experienced political assassination.
1329,100700957973129-fb68de891133d9aa,1.0,0.0,0.0,0.0,,,,,Increase,,,,,,,,O revolution .. I wanted to close the investigation file with the explosion of the port of Beirut Please try. We are truth. Anto has a conspiracy for the embassy Kramli nominates elections. Anto Awaker collected us. He is locked in the Jayy elections. There is no violet. I took and left the free national trend. Michel Aoun National. The battle will be 13 October Talt ...
1330,100700957973129-ff65049d65a26c43,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""I will issue my dynamic decision, and I mention, with evidence and prosecutions, all the reasons and datations that have paid me to prosecute these, and refuse to appear before the judiciary."" # Judge"
1331,101907331306702-09cec69ab88af3a2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Statement issued by the Lebanese Opposition Front
1332,101907331306702-49118763e2917d18,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The immunities will fall when the innocent population Monday, July 5, 11am in front of the Palace of Justice"
1333,101907331306702-67ca3b0fbb7f5568,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Meet Twelve Monday 12 July 3 pm MTV
1334,101907331306702-6a566b9f3f1a082a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"To accounting for the offense of the harbor continuing / unified, even drops the immunities and bring justice on Tuesday at 6 pm in front of the House of Representatives"
1335,101907331306702-80a4b3439a9143dc,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The Lebanese Opposition Front will solidarity with our people in Tripoli
1336,101907331306702-9ba98a63a3fbaf0a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Statement of the opposition front on the lifting of parliamentary immunities
1337,101907331306702-f44516fbb92d66c0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""One one one ... Mount and one"" Tripoli bride revolution"
1338,102993401163821-0bdd2bc8ca89dcb3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"URGENT The Maritime Rescue Unit has been able to charge the body of the Jurjir Mansour Abdulla Al-Dalihli this morning, which was held yesterday evening at the swimming pool of the popularity of the popularity and delivered to the security authorities"
1339,102993401163821-0fdcc181de6ac8ad,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"# Urgent: Lebanese disaster in the hills of the gulf, the death of 3 people in the fall of a plane. The ""thick fog in the goal of the Gaza Strip has not been able to vision clearly, causing the fall of the plane and passengers."""
1340,102993401163821-119c5c6b12891b1e,0.0,0.0,0.0,0.0,,,,,,,,,,,,,We congratulate the son of Patoleh Dr. Mohamed Ahmed Shehadeh after graduating and Nile Honored in public medicine at the Faculty of Medicine at the University of Minsk-Belarus at great quarters of grandfather and diligence and achieve the fruit of the effort and achieve the fruit of the effort and achieve the fruit of the effort and achieved the joy of the joy of joy in passing years Fatigue and nights.
1341,102993401163821-126733e477c97935,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Important evolution of the government file, what is new? ""President Saad Hariri will offer a governmental lineup of President Michel Aoun next week, it is a final opportunity to rescue. The ""Berri delivers the recent cartridge."" Is the government's birthplace nearby? ""The President of the House of Representatives Nabih Berri was asked by the President in charge of completing a final attempt, In the birth of the government. "" ""Wild contacts have led to a point of demand from Hariri's demand to prepare a recent selection of 24 ministers and submit them to the President of the Republic Michel Aoun during the next few days, and then Hariri will wait for the reaction from the first presidency and the free national current His position will be taken either by apology or traffic towards a government. "" ""Lebanon 24"": ""Hariri's squirrel will be in accordance with the frameworks under the Berri's initiative and will abide by it is working on facilitation. He was awarded a variety and was rejected, and therefore the problem is not, but at the President of the Republic and his team. """
1342,102993401163821-15a545967ec5891a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"South: The body of a young man in front of his house! The morning was found today on the young man. NS. A 45-year-old body in front of his house in the town of Ain Qana in the area of ​​apple province, a live shot in the head of a fishing gun was direct, and was attended by a patrol place from the internal security forces station in Jibaa and Criminal Word and the Investigation"
1343,102993401163821-16feeb518745e158,0.0,0.0,0.0,0.0,,,,,,,,,,,,,They attended the video for the other 🤦🏻♂️
1344,102993401163821-22271d0856a684a2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Cutting the road in the southern suburb neighborhood protesting the deterioration of economic conditions
1345,102993401163821-250de27acd280dca,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"I would like to write about ""Betol Hassan al-Husseini"" ... a boy from my villages of Razon / spend images. Batool has been tried to a nearby via my mother ... The daughter of poor fighter God died in 1993. Batol has been killed orphaned ... I married for a while .. As if so insufficient: I founded her a car in front of her husband's eyes and her son, near the neighboring town of Didgia, and I died immediately. I think Batul tonight ""rest"" ... maybe for the first time ... in the neighborhood of the Lord of Rahim ... and away from all our society ""unsafe"" in all aspects. But her child will live deprived of her Hanan, and he was deprived of her good Abe. F for you from Dahr."
1346,102993401163821-29b4db820047d59c,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The son of the city of Tayeb Kassem Hassan needs your sincere prayer after suffering from a traffic accident and underwent a precise surgery in the head
1347,102993401163821-312078f6043a8e8c,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The Disaster Management Unit in the Municipalities of Municipalities of Images stating and builds for the report of the President of the Judiciary Dr. Wissam Ghazal that the recorded 13 cases of Covid_19 were established and confirmed and confirmed ""and all recorded injuries to two disadvantaged residents (1 injury of Palestinian Athena and 1 injury from Ethiopia) Today as follows: Pictures of 9 Bazouria 2 Northern Tower 1 Monsters 1 and therefore the number of injured in the judiciary rose to 28153 injured, including 28,875 Palestinians, including 2807 cases of Palestinian and 251 of the Syrian Affiliates 278 The death of 152 active cases that the Disaster Management Unit in the Union of Municipalities of Images is the only authority authorized to issue data on the reality and health data relating to the Firos Corona and the numbers of patients, recovering and mortality, according to a report from the head of the judiciary and hopes all parents not to be carried out behind any news This unit. We recommend all residents to spend images continue to complete the full commitment not to mix and apply all instructions on the Presidency of the Council of Ministers and the Guidance of the Ministry of Health General to avoid any possible injury or damage. Wednesday, June 30, 2021 at 8:30 pm"
1348,102993401163821-31d81d170883c22b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Lebanon records three cases of deaths and 150 new injuries in Corona
1349,102993401163821-34188d157fe6ffb6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Fire cafe at Abbasid cross. The elements of the civil defense in Tammam at 3:00 of the date of the day at 2021/7/12 are a fire inside a cafe at Abbasid Crossing - Photos. The damage was limited to materials. # Sawa_montone_ts
1350,102993401163821-3b4574c82a75aa49,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Mr. Hussein Tabosh wrote ... Today I am and I am a good petrol of a petrol of a petrol. He was ablution of Abra as an abrasive station, Abu Mari. And I did not see the imposition of gasoline with a balcony and I would like it and I would like it and I knew her and what I knew and I knew the work of the car and walked my league opened. I do not know what to know you The uncle eat and act from non-fatigue. From Katir Piquilla and Bakhlo Halal. Its lips of the higher, and they said to your words a lot of the impact of my feet and the disadvantage of the defect. I am working and eat. Menimine 👇"
1351,102993401163821-3e2b6140f68d4d58,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Fire car in monsters. The elements of the civil defense lasted at 4:30 am on today's date on 2021/7/12 fire broke out within a four-wheel drive. The damage was limited to materials. # Sawa_montone_ts
1352,102993401163821-426565491f4ef4a0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Maggie Farah forecast for 2022 ... After two years later I expected in 2020 and 2021, how will next year and highlight what I expect? The media and the expert of the towers of Maggie Farah are a guest on the OTV program on the OTV screen with Media Dania al-Husseini and generally spoke of its expectations for 2021 and the most prosperous crises in the world and the difficult situation we live in Lebanon. Before the end of the episode, Dania asked her for its expectations for 2022, Maggie noted that she had begun to work on her annual book but was not overnight, but there were many astronomical studies. Maggie stressed that 2022 will be better than 2020 and 2021 at all levels and the most prominent what he said: Jupiter enters the whale and agree with Uranus and therefore positive surprises for 2022 will be more positive than negative. At the end of this year we will move to a better stage. On the most lucky towers for 2022, Maggie said these towers would be bull, cancer, whale, serious and scorpion."
1353,102993401163821-4fbda838eb1c25ce,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"In the name of God the Most Gracious the Most Merciful, the Most Merciful. . Because of the current situation accept condolences via the phone was born Hussein 71243451 His brother Mohammed Mousa 71736197 Ali Mousa 76312135 Haj Ahmed Mousa 03373898 Jalal Mousa 71996304 Jamal Mousa 03697965 The tasks of Kamal Zaatar 03949754 Ahmed Sakhl 70159017 Adnan Al-Nahlawi 71433367"
1354,102993401163821-65ab0a1bdc89c33b,0.0,1.0,0.0,0.0,,,,,,Decrease,,,,,,,"Project ""Role with Photos"" ... Free Bikes The municipality launched the municipality of ""role in photos"" and is moving through air bikes within the city's streets for free. Title Stations: Photos - Circle of the martyrs - near the oven of the Popular Sea - near the official school"
1355,102993401163821-6ba84585391060c3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Raise the price of bread tie again ... 'The poor loaf' on the bursa also !!! The Ministry of Economy and Trade has identified the price and weight of the Lebanese bread ""White"", in the furnaces and stores to the consumer on all Lebanese territory, based on the rise in the dollar exchange rate, and to fuel prices and the high cost of transporting flour from mills to furnaces and the transfer of bread Depending on the price of wheat on the global stock exchange, based on the study by the Ministry of Economy and Trade to determine the amount of components required to produce the best quality of the Lebanese-consumer bread, and given the compressive economic conditions and the low purchasing capacity of citizens, select the price and weight Lebanese bread ""white"" according to the following: - In the oven to the consumer: a large size tie that at least weighing about 883 grams at 4000 l. Maximum. Average volume tie that no less than 408 grams at 2750 for. Maximum. - The store to the consumer: a large size tie that he is not less than 883 grams at 4250 for. Maximum. Average volume tie that no weight is about 408 grams at a price of 3000 l. Maximum."
1356,102993401163821-6d9a224ea043a636,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The winners of the gallons of gasoline announces its strike tomorrow because of non-compliance with stations with promises ... It also declares to escalate more and worse if the demands of the union are not achieved
1357,102993401163821-72eec457a3c019f0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"# Alama_Banan_anobi: Electricity cuts for all our facilities and stations Lebanon Water Foundation announces that and after electricity has been cut off from all our facilities, production and distribution of large water, and not to secure the electricity until via public service lines, and because of its lack of diesel fuel, they will begin with the strengthening of water distribution To the minimum limits, these available quantities are not sufficient only for a very short period and will then stop all their facilities and stations on the pumping and distribution of water."
1358,102993401163821-75a831bf2d046796,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""The Lebanese Ministry of Health: Registration of two deaths and 210 new cases of Corona virus and the Minister of Health announced the registration of 3 cases of Baccalaureate from Delta"
1359,102993401163821-821199dcdf28dd7e,0.0,0.0,0.0,0.0,,,,,,,,,,,,,An element in the Lebanese army crying during the talk of one of the victims of the harbor explosion in front of the palace of Ain al-Tina to have mercy on the army.
1360,102993401163821-8a02ac714592649a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Photos of sigh ... No electricity and no generators ..! ""Information"" was reported to extinguish generators in the city of Photos with the harsh strength of the state electricity experienced by the Lebanese regions. The city's citizens live without electricity in the harsh waves of the country. The stakeholders of disasters, which began to resolve their arms, have complained in light of this harsh ration. When will the city and other villages and towns will take off under the stress of deprivation, monopoly and oppression?!"
1361,102993401163821-8b09f4ddd19ef5cd,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Ministry of Health: The registration of 400 new injuries in Corona and the death of in Lebanon
1362,102993401163821-903ce4cc420a14f0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Naqoura .. The civilization broke itself on the beach!
1363,102993401163821-93732d421869c4ad,0.0,0.0,0.0,0.0,,,,,,,,,,,,,A number of dedication distributors in pictures are selling on the black market 'on your eye Dealer' and sucking the owners of generators and the city of photos on an appointment with the overall after two days !! We responded to the owners of special generators in the following images: Our dear people in the city of Photos we will note that we are on Saturday 10/7/2021. We did not get diesel to generators at all. So that distributors in the city of images refuse to deliver the article except at a fantastic monopoly at. Khairona was among the acceptance of the monopoly or preventing the article on public opinion. We have asked to enter the municipality of images by securing the article and has invented a person and secured for a period of three days a quarter of the quantity you need generators. Our dear people: We put ourselves by acting and active municipalities and secured authorities on the city. Gratefully
1364,102993401163821-949da4f74dd98ef8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"After fuel .. The biggest rise will be in prices of agricultural products! Once ""government announced the increase in fuel prices after its decision to reduce support on fuel, even rose prices of a number of food commodities, while some companies stopped delivery of goods to shops so that prices are unable to reschedule the price of the new fuels. In this context, the head of farmers and farmers' gathering and farmers in Bekaa Ibrahim Trechichi said in an interview with ""Middle East"" within an article for Journalism. ""The biggest rise would be in the prices of local agricultural products. , In particular in the absence of state electricity and appropriations almost complete on the generators operating on diesel, as well as the cost of moving these products that have doubled. "" He noted that ""the bulk of the farmer is not the price of the new diesel, which has been identified by the state, but its availability, and before the new prices were sold on the black market at a price of up to 60,000, more even from the new price and today and after officially raised it is sold in the market Black by 90 thousand. "" He stressed, ""Notwithstanding even for fuel, and as long as the dollar is unstable and towards the rise will rise by vegetable prices and fruits, for a very simple reason, that the dollar crisis has contributed to declining production because a large number of farmers can no longer afford the cost of production and thus declines the offer before the request"" . ""All the solutions adopted by the State on support will not reach a result, there is no farmer capable of carrying out the cost of production, and the consumer is capable of carrying out, and the solution must be by supporting the production sectors and combating smuggling and storing fuel."
1365,102993401163821-9f116eb0e139e80f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,We belong to Allah and to Him we shall return
1366,102993401163821-a0596d3067fc8577,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The price of gas vials in the shops is 41,600 to contact the citizens of the municipality of Al-Ghubri for reporting any pricing violation on numbers 1725, 01858630 or Wattsab 03085639. Building on it carried out patrols from the municipal police station to ensure the commitment of domestic gas sales in the official price And locks. In the city of Al-Zawan, 50 thousand"
1367,102993401163821-a1fa16b1d8c6d07d,0.0,0.0,0.0,0.0,,,,,,,,,,,,,When you realize the revenge you asked when you have the order that you are the owner. I have filled the world Snack and did not sleep for my eyes day of his grandfather. I hope you are the owner of the time .. Ihrm heart is important to you and I love you. .. and accept from you hand and and we have a hug.
1368,102993401163821-a6c867ea9af456ef,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Divine Care rescues a family in the northern tower town collapse in one of the houses collapsed roof inside a house in the town and on its impact on the team of Al-Sahli Health Aid Center to the place and work on the transfer of injury due to the collapse to Jabal Hospital and described its condition
1369,102993401163821-ac6e3d4ec9553f80,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The city of Shiite the late late lamp Mohammed Halouni (Abu Mohammed) Shiah city pictures of the late lamp Mohamed Halouni (Abu Mohammed) The pride of the funeral was launched from front of the house of the deceased down to the old mosque cemetery where the mother of prayer is on the body of the Taher. Family solace of masters. The news of the news has the Prophet (peace and blessings of Allaah be upon him).
1370,102993401163821-adb887ced5291a30,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Ministry of Health: 404 new injuries in Corona and death status
1371,102993401163821-b319954090d59543,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The city of Shia Yousef Bitar (Abu Ahmed) Shiite City Pictures of the late Khalil Youssef Bitar (Abu Ahmed) The pronunciation of the funeral was launched from front of the house of the deceased and down to the cemetery of the murder where the mother of prayer is the mother of the Prophet, Condolence of masters. The news of the news has the Prophet (peace and blessings of Allaah be upon him)."
1372,102993401163821-b947d4663095f627,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Why this picture does not get millions like celebrity photos! ♥♥
1373,102993401163821-c37e980e51a18028,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"🔺 News via social networking and newspapers is trading that Mr. Emad Huweili (Father of Victims of Monopoly in the Saadiyat Accident) is infected with the Corona virus (Delta) and that it has become infection between his family and decers. This is the denunciation of the Eastern Municipality, which categorically denies this news and detailed and Mr. Emad has undergone two corona examination in Lebanon during his arrival and all of them came negatively (but is infected with malaria after the symptoms as confirmed by the sources in the Ministry of Health). General Non-Turnover Behind the rumors and check the news before publishing it .. 🔻 Note: The number of cases of Corona in the town of Eastern 0 Injuries We ask God wellness for all and away from us and you all the epidemic and a disease .. 🇱🇧bani Eastern"
1374,102993401163821-c46ff99af48bc3b5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The South Phoenician Champions Leaves Athletics Despite the harsh and difficult circumstances in which our beloved country is going to be the efforts of the Venician club. Organized by the Federation of the Game on Friday and Saturday and Sunday on 2, 3 and 4 July on the sports city stadiums and the Phoenicia Club has harvested 30 medals between gold and bronze silver in different age groups and coming results as follows Haifa Al-Furan: (250 m) First (600 m) First Maria Center: (50 m) First Center (120 m) Second Adam Center: (250 m) Second Center (600 m) Second Center Nadim Abbas: (1000 m) First Center (2000 m) First Center Ali Farhoud: (1000 m Second Center (2000 m) The Second Team of the Small Group Instead (4 * 60 m): Nadim Abbas, Jawad Habib, Abbas Azhim, Ali Farhoud Second Center Mohammad Ezzeldin: (300 m) First Center (1000 m) Second Yahya Center: (2000 m) Second Ninar Hussein: (1000 m) Second Center (2000 m) Second Sussan Zain Center: (300 m) First Center (150 m) Second Center Sarah Att Wei: (150 m) Third Center Zeinab Farhoud: (1000 m) Center Third Team Modern Class Instead (4 * 80 m): Ninar Hussein, Sue Zain, Zain Zain, Zeinab Farhoud, Sarah Atwi Second Esraa Center: (1500 m) Third Center Mira Shalhob: ( 400 m) Second Hussein Solole Center: (500 m) First Center (800 m) Second Zainab Shaheen Center: (1500 m) Second Center (800 m) Second Center Ghadir Al-Ashqar: (1500 m) First Center (3000 m) The First Synthesis Center (4 * 400 m): Ghadir Ashkar, Zeinab Shaheen, Reem milk, Isra"
1375,102993401163821-c4c16ebf27ba7a71,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Suha a small girl after which the Lebanese university was infected with malignant and a malicious disease, which was strong on the disease as a violin decided to be strong on the end of the pitch and the naughty. Hee has stopped the Interview of the Sultan Sweets."
1376,102993401163821-c744f7242370271b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Greed stations and market traders. What is in a crisis but in people without conscience. # Crisis
1377,102993401163821-cd76c1fac23f5106,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"After the Lebanese army made part of the fuel stock he had for ovens, the crisis of bread is coming on Monday. After the Lebanese army made part of the diesel stock he had ovens, while other furnaces had to buy diesel from the black market so as not to stop working. The furnaces will be in front of a big problem and will be opened by diesel, while the biggest number will be closed as fuel stations. """
1378,102993401163821-d593d25e6fe884da,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# The victims of the plane.
1379,102993401163821-e615ac7d878d6bc1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Pictures: On the second anniversary, images recalling the dear young people Mohammed Ali Al-Furan on the anniversary of the ""Annual"" second on the departure of the dear Young Mohammed Ali Al-Furan, the people of the deceased and a number of friends and the people of the city visit the tomb of the deceased and recited by Surah Al-Fatihah The flowers. The Family of the deceased is advancing thanks to all lovers and parents on their poles and sincerity of their feelings. Network News Photos renewed behavior and consideration of the dear decline, asking God to inspire his family patience and solace, and to grant him mercy and God and we return to him."
1380,102993401163821-f7cf5c6586c7f969,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The city of Shiites The late Mohammed Deeb Ali Saeed (Abu Wissam) Shiite The city of the late Mohammed Deeb Ali Saeed (Abu Wissam) The convoy of the funeral was launched from front of the house of the deceased and down to the cemetery of the Kharb where the prayer is on the body of the Taher Sheikh Essam Kassab God and after The federal family of the masters accept. The news of the news has the Prophet (peace and blessings of Allaah be upon him).
1381,102993401163821-f99033bbd7d41362,0.0,0.0,0.0,0.0,,,,,,,,,,,,,In senior sad news: a surprise departure to the righteous Sabah Maaa Yacoub .. The absence of the most deliberate and I knew .. I moved to his mercy. It will be asked for its pure body and Tawari wealthy in her cemetery Hula today. Network News Photos The news has the Prophet.
